13-Jul-2018 12:18:15,  229513662483331.59,   32463035859167.33
26-Jul-2018 17:33:32,   26701781558333.82,   10430383262595.42
27-Jul-2018 13:36:56,  127103259814336.42,    4694776901859.88
21-Aug-2018 03:44:22,    9796289537871.59,    2906910811476.63
05-Sep-2018 15:44:56,    4342730194291.16,     109951815373.12
10-Sep-2018 17:40:24,    3790554764290.75,    2292674353038.39
16-Sep-2018 14:52:59,    8946565188236.12,     325724460263.19
21-Sep-2018 23:06:34,    7763666456747.92,     101474782214.72
07-Oct-2018 20:52:37,    5974933897451.53,     241492780741.04
26-Oct-2018 06:00:26,   20822895805513.45,    2624183448550.08
13-Nov-2018 08:17:14,  188414477389137.41,    3553314044693.66
30-Nov-2018 20:48:03,   32394947341390.93,    1686212243298.46
30-Dec-2018 18:51:58,   22964277016506.77,     294829593100.34
24-Jan-2019 19:07:53,   25493959801335.66,   39322301533347.04
03-Feb-2019 18:27:45,   43377231499597.05,     311159797258.54
07-Feb-2019 11:01:33,    6226726891148.28,     198040611763.44
19-Mar-2019 23:43:26,    5807565210487.00,     187714223283.02
29-Mar-2019 21:37:13,    5763338906522.04,     393044256224.34
10-Apr-2019 22:03:23,  332438112764414.62,   10899610234022.53
28-Apr-2019 23:46:30,   24638725735721.48,     487461186917.47
29-May-2019 16:24:12,  153056403281517.09,   18221000390656.80
30-May-2019 17:53:02,  192901947260050.19,    9318934650243.97
01-Jul-2019 00:44:14,   12995233105640.69,    1891132615298.28
01-Jul-2019 13:52:08,    2103217594523.87,     420083401449.20
01-Sep-2019 20:34:44,    4905645145112.04,     294250433528.11
05-Sep-2019 16:07:01,   90892053504954.73,    3525225087457.85
15-Sep-2019 03:17:09,    3816721843979.91,     379710346271.08
24-Sep-2019 09:35:28,   35365258984403.38,     358117116583.02
30-Sep-2019 08:23:10,    3945074752033.36,      74416651339.29
22-Oct-2019 22:15:57,  163251239220681.19,    2268481058166.71
16-Nov-2019 20:22:19,    4402498779856.22,     266012009815.18
17-Nov-2019 01:53:20,    6012918374744.73,    1369685284393.15
18-Nov-2019 19:10:53,    3339755137850.11,     361836961023.08
23-Nov-2019 22:39:02,   20300388408395.85,     826226634313.27
29-Nov-2019 10:06:56,    4468812475754.66,     365447389985.40
03-Dec-2019 02:25:40,   23523860494255.51,     859266788796.35
09-Dec-2019 03:54:31,   12428375518156.21,    3918562958153.17
21-Dec-2019 07:34:31,    3207373916374.97,     171212130196.59
25-Dec-2019 01:48:25,   54817563758030.17,     815171464101.48
05-Feb-2020 14:55:57,  810094354156385.25,   16691504549925.53
28-Feb-2020 02:31:37,   17842363659195.38,    3049108009479.41
16-Mar-2020 21:55:52,   35414546486486.01,     385450466621.79
17-Mar-2020 12:57:42,    7823435042312.98,     210770105507.43
27-Mar-2020 23:36:14,    7403812220951.13,     799979714344.34
01-Apr-2020 16:52:28,    2339942948269.46,      68186778531.92
30-Apr-2020 09:53:42,   40335485595005.43,    1978361103537.67
06-May-2020 10:16:58,    6666912395676.95,     202231923182.86
07-May-2020 21:49:51,    2767559981076.56,    1022497546626.64
11-May-2020 21:53:08,    6226726891148.28,     443446425884.50
20-May-2020 11:07:11,   50031549181786.95,     378262720837.72
11-Jun-2020 01:22:51,    2172820431626.68,     155201459709.17
11-Jun-2020 16:01:34,  121089957109684.28,     738879022122.29
24-Jun-2020 21:03:54,   15703442143997.88,     685241109452.62
07-Jul-2020 08:34:03,   54999296337303.42,     683787357057.06
15-Jul-2020 08:08:49,    7687861724475.72,     830970465302.11
20-Jul-2020 07:02:05,  120948829110319.22,    2986390842230.10
23-Jul-2020 20:11:51,    3475299226185.64,     566624868180.69
09-Aug-2020 17:24:42,  120902640643086.70,    2274102146031.73
13-Aug-2020 02:53:27,   37014597868888.53,   64373222684213.44
17-Aug-2020 13:19:08,  154536115279726.19,    7797634265969.34
28-Aug-2020 02:20:33,    7461856305580.86,     250931162318.45
07-Sep-2020 13:50:23,   70556550628864.44,    4437984088566.45
24-Sep-2020 23:11:18,   29341613355854.46,    2593924848542.25
04-Oct-2020 05:50:20,   34389192614144.82,     479481224919.02
04-Oct-2020 10:05:13,   61587933005774.14,     368609759671.03
06-Oct-2020 18:53:13,   25947268858620.66,    1599215339525.94
14-Oct-2020 18:00:51,    2632015892741.02,    2187270690787.42
14-Nov-2020 07:32:33,   33118188770386.16,    3803045601380.61
15-Nov-2020 14:02:00,   21966056118955.43,     444282273728.45
20-Nov-2020 23:35:06,   45237653762982.95,    2903261567426.00
22-Nov-2020 17:03:34,    7295769473166.02,    3117850193724.66
03-Dec-2020 07:37:44,    5549530390118.49,     605843930459.92
03-Dec-2020 21:55:36,    4908104840907.85,    3396612422024.84
05-Dec-2020 12:26:35,    2802295248667.76,     166374148383.20
06-Dec-2020 21:56:06,   17128192265168.64,    3592071068001.13
23-Dec-2020 14:58:07,   23357602902234.10,     116040520170.94
28-Dec-2020 01:16:04,    6168861694740.69,     289436739406.73
31-Dec-2020 03:57:34,  453035086284733.88,   22798041788964.79
31-Dec-2020 13:28:47,   61444114336394.49,     301963883664.57
04-Jan-2021 22:47:07,   12458659924740.38,     344177722242.37
07-Jan-2021 14:49:31,    4310905595662.16,     308988574907.67
02-Feb-2021 20:47:59,   76532124486738.30,     481586520105.33
04-Feb-2021 00:20:06,    3547264714242.02,     680421614751.50
20-Feb-2021 21:09:09,  491408162701637.81,    3720393405255.02
19-Mar-2021 05:26:35,    5685349878277.50,     521113645531.16
31-Mar-2021 14:39:40,   27632044965371.13,     355365605826.43
13-Apr-2021 21:25:23,    7043730309147.51,     217993406314.04
23-Apr-2021 03:51:26,   31595361889111.09,    1979245897748.85
25-Apr-2021 17:26:39,   68273078200172.98,    7415613155102.61
06-May-2021 08:02:12,  121409244760053.61,    4270212034184.30
14-May-2021 12:36:47,   31852901597620.11,     337115306756.64
29-May-2021 11:56:53,    8900471835775.97,     640705833697.79
01-Jun-2021 09:51:29,   10661465308524.24,     391485872945.85
08-Jun-2021 18:01:05,   39373172274868.45,    1088358211838.60
14-Jun-2021 13:30:58,    6440535407551.83,   10616267167263.10
18-Jun-2021 02:42:16,    1317586366012.49,    2027055947711.52
20-Jun-2021 12:37:49,    3795808498236.77,      49393504448.63
26-Jun-2021 08:16:19,   88565122679419.03,     634852676969.53
06-Jul-2021 20:25:30,   11359332936138.46,   35313992455378.30
13-Jul-2021 15:25:30,   14134626865197.21,    5000457271441.44
14-Jul-2021 07:23:42,   28974840732135.63,     350664711840.89
23-Jul-2021 14:50:02,   22241009395834.23,    1443284190425.02
01-Aug-2021 00:40:27,   33106341515723.54,    5291370522889.85
06-Aug-2021 09:15:17,  144280921787455.16,    3077774138591.70
08-Aug-2021 16:01:27,   36246843867892.62,     911602730150.36
16-Aug-2021 06:13:10,  109210848969654.75,    8473620753027.29
18-Aug-2021 17:28:44,   36281579135483.83,    1559938916176.67
20-Aug-2021 23:13:23,   73531057215965.14,    1051069311583.36
24-Aug-2021 07:27:28,   14297916203549.84,     503093462608.72
24-Aug-2021 23:29:27,   16518406002110.77,     710621897810.53
25-Aug-2021 02:52:27,  225714327126805.97,    5369675920032.02
28-Aug-2021 04:43:29,    3669726216773.27,     557709144730.07
31-Aug-2021 03:32:10,    3914866991162.31,     102038236141.57
01-Sep-2021 06:53:40,  149359313946735.25,    5835867975970.34
09-Sep-2021 12:58:01,    1178512993727.27,    2092034924679.71
15-Sep-2021 02:14:31,    3844565064654.45,     171135770095.67
17-Sep-2021 19:12:44,    3333456197838.48,     138069426987.60
