738999.664177,4266685372942.330078,273359446592.787079
739009.809896,138336667001299.125000,7726866503007.759766
739010.965334,1698522128916.135986,62399784898.198486
739018.449295,1071681540898.732300,12698400861.187239
739018.688159,3969905429077.786621,113215611592.535965
739023.882250,1349168848483.149170,203648125718.294739
739027.801117,91842763380958.437500,4239875224687.489258
739028.923558,2138334712826.746826,444714334930.118591
739031.340069,2138334712826.746826,64178921849.831993
739038.412975,2420838902585.536133,34508644153.404617
739041.955574,5965200744919.434570,7519160970267.528320
739058.750569,47727357219195.601562,7132357301306.458008
739060.037439,169890863677056.875000,4681263750663.753906
739067.190936,2692037405566.860840,212725201084.731354
739069.133220,1071669378408.483521,342568794955.265381
739071.863462,21385778032995.652344,1348126374299.474854
739074.338060,301968125175953.125000,12197446839564.271484
739077.110906,2692035378485.152344,272381321211.321991
739080.344450,11408769080622.210938,558796854787.289673
739088.041817,3723851794201.130859,300189581824.355530
739094.555825,21385777357301.750000,5662606508441.545898
739106.873016,1349167497095.343506,3929614517872.525879
739108.634060,12929619734121.761719,257348543365.397491
739108.714876,8281558927309.300781,430919726140.442261
739114.611425,21922866828900.085938,602442065682.662964
739118.358804,4266682670166.718750,715886369693.812744
739121.397414,2138338091296.260986,159915600045.399658
739128.217311,5371495528309.700195,537687240472.916260
739128.785947,4266682670166.718750,631166081903.044922
739135.637175,233381577788525.562500,2408230087912.411133
739137.042898,1698522128916.135986,141406032446.943451
739137.407833,7673719764730.875000,395824608584.153076
739147.546681,40874958651288.078125,5059825705136.531250
739147.932521,64872351368633.078125,1354375962954.427979
739158.507046,278278749816405.250000,2842866750869.822754
739162.949624,46938386714597.539062,10840274240988.402344
739163.423455,7655801670911.478516,175123179662.481293
739163.774381,13409942765412.964844,3203011705962.207031
739169.314854,1698524831691.747314,80562442609.885376
739169.454160,1071687622143.856689,16287458455.675440
739174.584631,1688038286253.637939,423952687230.439697
739179.616904,335605651772530.000000,3785666580566.512207
739193.399528,8900732871363.574219,2030585432365.192627
739194.964519,443753361294828.500000,4121675853429.262207
739196.101564,3389112243805.744141,1714559298444.191406
739214.213101,4266682670166.718750,410850524906.935974
739216.436780,7082587480335.210938,646910102468.250854
739218.361997,5087631669946.261719,239812946704.813812
739219.776760,2349552267185.271973,138453286493.834839
739222.174130,88533296633686.343750,2413228142752.907227
739239.681304,1349167497095.343506,478994358348.490906
739247.622670,2138345523929.192139,94069016546.880234
739249.532065,1349170199870.954834,225739573755.349976
739249.710815,616146090079583.500000,11392180636886.066406
739280.776179,270575417467497.281250,4595760813548.374023
739300.700970,64632618997803.718750,323225046489.015808
739300.979453,22358623770503.082031,9561777743372.089844
739301.240279,6762414375190.485352,84357948851.877457
739311.427152,49359255347714.984375,374278731885.683899
739311.555877,3389112243805.744141,128667890596.574554
739314.340777,3389107513948.424316,279360422364.620300
739315.099334,18147986189930.824219,208075360725.721436
739321.139958,2692048216669.306152,358064487552.042419
739326.419569,6958713994488.451172,2640878051431.903809
739326.543341,3389112243805.744141,332700808084.741577
739326.582022,25662448134343.046875,1611794077732.635498
739328.132199,2138333361438.941162,720786520755.810303
739336.016751,79241607029217.968750,4380813064919.168457
739341.181493,17838392320933.523438,312990858409.339172
739348.541531,6799787232835.255859,153627003856.388062
739352.287578,102377858808829.328125,4674076662176.404297
739356.667027,3397036825199.340820,83729289587.834961
739364.586728,21385780735771.261719,5877905997907.366211
739371.572023,826103992052675.750000,6772732052723.105469
739371.754433,1071669378408.483521,35088765532.708603
739389.635258,3543283916265.542480,330941839064.406250
739393.969249,68168748203805.843750,22144693335678.859375
739401.507376,23209879740916.394531,5583772146905.377930
739403.198012,10305668560924.320312,364179348538.708191
739408.692073,2138337415602.358154,50543746094.092949
739414.408345,7834064834169.702148,654566062646.916504
739423.011738,2138335388520.649658,1066501446048.808228
739428.913280,8513446547777.124023,2173645936489.583496
739432.552705,30090322414390.878906,3723281808727.869629
739448.521944,93207727459165.765625,5117086309174.223633
739452.193595,81124858021112.343750,8809939373238.849609
739452.676877,5535372889413.888672,222438130949.859344
739468.610289,11029074071764.521484,975161287741.475220
739480.229644,2692038081260.763672,48318012793.647736
739482.306374,1349166821401.440674,826864277478.907593
739483.557042,1886253590224.165039,986706322549.038452
